"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"24","1416019_at","Dr1","13486","down-regulator of transcription 1",-0.420154728797962,5.88342819026118,-1.86506739757296,0.076771188722505,0.381012291783019,-5.68513578521225
"25","1416029_at","Klf10","21847","Kruppel-like factor 10",0.179711183358355,8.76451458009567,0.93056451099163,0.363071198083869,0.72430584925136,-6.91893195850037
"26","1416041_at","Sgk1","20393","serum/glucocorticoid regulated kinase 1",-0.979026676079515,11.5533817282478,-6.58913386364074,1.93578193381065e-06,7.63442613434398e-05,4.7070832309192
"27","1416062_at","Tbc1d15","66687","TBC1 domain family, member 15",-0.0939050051537667,7.8413328814788,-0.671232097982676,0.509678830936108,0.809016522046262,-7.12918091370041
"28","1416072_at","Cd34","12490","CD34 antigen",0.0297885704638592,8.5529254264815,0.223106944608494,0.825693678383086,0.948539432908376,-7.33609464062639
"29","1416097_at","Lrrc4","192198","leucine rich repeat containing 4",0.0347207284813873,9.03221220694362,0.261831390808492,0.796103666585166,0.938304252547619,-7.32630789242839
"30","1416105_at","Nnt","18115","nicotinamide nucleotide transhydrogenase",0.128070423752302,8.73301935697373,1.07066158109369,0.296952450406015,0.672471383936236,-6.77936861528336
"31","1416110_at","Slc35a4","67843","solute carrier family 35, member A4",-0.0532633522495107,8.05279081700894,-0.461585757372017,0.649312162739463,0.879396283168936,-7.25130130581959
"32","1416121_at","Lox","16948","lysyl oxidase",0.138749599157923,5.60136738568544,1.15925356627889,0.259877853968368,0.642042235317163,-6.68213031166278
"33","1416124_at","Ccnd2","12444","cyclin D2",0.0636321841132581,5.53400939501882,0.493207617205159,0.627186839304629,0.871442235548735,-7.23569714761693
"34","1416125_at","Fkbp5","14229","FK506 binding protein 5",-0.743979017949616,9.48430462973833,-4.45089229926309,0.000240294728552134,0.00595164769703764,-0.158970192421962
"35","1416132_at","Efr3a","76740","EFR3 homolog A",-0.425968198065604,8.30442261384144,-2.18653835745411,0.0407125654134692,0.277697979307467,-5.12025804029003
"36","1416136_at","Mmp2","17390","matrix metallopeptidase 2",0.143767156713674,5.56681264247434,0.954178991209745,0.351276760979987,0.716386616366107,-6.89665256865209
"37","1416147_at","Hspa4","15525","heat shock protein 4",0.056850384039965,10.6561915428535,0.425014979068632,0.675320390020922,0.893840243024581,-7.26808450811563
"38","1416166_a_at","Prdx4","53381","peroxiredoxin 4",-0.215844170354409,8.01746243544844,-1.61924682359185,0.120907432584302,0.477872569318492,-6.07388844108149
"39","1416180_a_at","Rdx","19684","radixin",0.0178524118683399,9.63134709004403,0.126564491677997,0.900536859382402,0.974061704230712,-7.35371079636602
"40","1416190_a_at","Sec61a1","53421","Sec61 alpha 1 subunit (S. cerevisiae)",-0.117781648112978,6.06604107201019,-0.976292595571102,0.340471199571339,0.708152470670287,-6.87532729349016
"41","1416203_at","Aqp1","11826","aquaporin 1",-0.585524749238044,6.29706497086541,-3.40927718136995,0.00275248945496867,0.0442269831692991,-2.56856146100833
"42","1416225_at","Adh1","11522","alcohol dehydrogenase 1 (class I)",-0.0267078889518269,5.51275336901316,-0.161074566261724,0.873635274945858,0.965340933193154,-7.34852777186193
"43","1416226_at","Arpc1b","11867","actin related protein 2/3 complex, subunit 1B",-0.465232369825227,8.69667815581158,-3.48924810482756,0.00228655013296325,0.0374064627630169,-2.38753695754176
"44","1416231_at","Vac14","234729","Vac14 homolog (S. cerevisiae)",-0.07776035946471,6.18514010192273,-0.522743596803384,0.606841236118123,0.86156551028761,-7.22021163579199
"45","1416250_at","Btg2","12227","BTG anti-proliferation factor 2",0.143247639679815,9.14902539381264,0.968673736778266,0.344167942375752,0.711281226088437,-6.88272481087216
"46","1416266_at","Pdyn","18610","prodynorphin",0.076156258926936,7.01755213844719,0.564079122208013,0.578912140947686,0.848265946452925,-7.19707045343547
"47","1416290_a_at","Psmc4","23996","proteasome (prosome, macropain) 26S subunit, ATPase, 4",-0.10505309191662,11.4281314357677,-0.844048438226298,0.408530728718286,0.755521274718717,-6.99615163564742
"48","1416295_a_at","Il2rg","16186","interleukin 2 receptor, gamma chain",-1.97071220801343,5.80235797660298,-11.2903514060664,3.53700189123991e-10,2.97282109776837e-08,13.4599354472243
"49","1416299_at","Shcbp1","20419","Shc SH2-domain binding protein 1",-0.120358437043134,5.64226863574814,-0.816661585559051,0.42365214250589,0.764004408943967,-7.01913611389065
"50","1416306_at","Clca1","23844","chloride channel accessory 1",0.0553787506147598,3.61850552972864,0.396509574915886,0.695888170168149,0.901510893361646,-7.2802228039756
"51","1416317_a_at","Stambp","70527","STAM binding protein",-0.0722912960736517,8.05133925709499,-0.593837445542952,0.559215138910312,0.839318832814226,-7.17935529021018
"52","1416322_at","Prelp","116847","proline arginine-rich end leucine-rich repeat",-0.0926274750921117,5.70171540064715,-0.752991941018006,0.460144066495182,0.783124764056419,-7.06981844216385
"53","1416343_a_at","Lamp2","16784","lysosomal-associated membrane protein 2",-0.348216397768317,8.64202992308118,-2.76913138625483,0.0117683683210011,0.131166139960375,-3.9670001179452
"54","1416355_at","Rbmx","19655","RNA binding motif protein, X chromosome",0.0836182591251147,6.72232888429573,0.569236280365282,0.575473615454359,0.846620385656883,-7.19406351486097
"55","1416357_a_at","Mcam","84004","melanoma cell adhesion molecule",0.202300709649082,7.01045698543302,1.41255164964639,0.173014946747247,0.548915613844763,-6.36771591791107
"56","1416360_at","Snx18","170625","sorting nexin 18",0.0121945520827502,7.01889903994551,0.0764754731278528,0.939793466990769,0.985050185029122,-7.35902368055144
"57","1416365_at","Hsp90ab1","15516","heat shock protein 90 alpha (cytosolic), class B member 1",0.0645799073706712,13.0157286083975,0.517891959369644,0.610161432724916,0.863668128150062,-7.22281552364298
"58","1416378_at","Pnkp","59047","polynucleotide kinase 3'- phosphatase",-0.124836511035569,7.0153797044802,-0.979907888875147,0.338726630617409,0.707105633214763,-6.87179859032977
"59","1416382_at","Ctsc","13032","cathepsin C",-1.14739886376504,8.6868067078263,-8.73037545180192,2.72312162816661e-08,1.46962574606423e-06,9.04666513766976
"60","1416390_at","Rcbtb2","105670","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2",-0.195048499053353,7.84535703468415,-1.61285575246589,0.122295503370144,0.478947657126043,-6.08344403360202
"61","1416398_at","Tlnrd1","80889","talin rod domain containing 1",0.11638341216038,5.61743232603013,0.830627993387873,0.415897105482671,0.757748564253608,-7.00750321433027
"62","1416403_at","Abcb10","56199","ATP-binding cassette, sub-family B (MDR/TAP), member 10",-0.0325005697772456,7.72053958081347,-0.219353252418209,0.828576935215542,0.949398126198017,-7.33696064402476
"63","1416421_a_at","Ssb","20823","Sjogren syndrome antigen B",-0.0844583155890337,9.55886959206785,-0.616877630964292,0.544208671853444,0.831415869112282,-7.16503586400928
"64","1416467_at","Ddx3x","13205","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked",-0.179861259896807,10.3199596190015,-1.19480736242314,0.246007476903904,0.626361640771141,-6.64120383549904
"65","1416482_at","Ttc3","22129","tetratricopeptide repeat domain 3",0.0426415580765092,10.9551267097011,0.321309756173174,0.751277644299667,0.922807973724101,-7.3082559334174
"66","1416503_at","Lxn","17035","latexin",-0.247402205782061,11.0425853062249,-2.17202911280327,0.0419319707711614,0.27811594318778,-5.14699380058727
"67","1416505_at","Nr4a1","15370","nuclear receptor subfamily 4, group A, member 1",0.710155347204823,9.82592416234468,3.31673057954133,0.00340862082182414,0.0507699357032596,-2.77664529000358
"68","1416515_at","Fscn1","14086","fascin actin-bundling protein 1",-0.00601780500729721,6.31341721912696,-0.0371022621286182,0.970767810470358,0.993879765210228,-7.36136067858077
"69","1416523_at","Rnase1","19752","ribonuclease, RNase A family, 1 (pancreatic)",0.296157986171408,5.75594298485016,2.38915246636471,0.0267529463549156,0.218064158921546,-4.73593267031559
"70","1416527_at","Rab32","67844","RAB32, member RAS oncogene family",-0.522816908569903,4.98799181808338,-3.82222729666851,0.00105090107723799,0.0204575300868933,-1.62409628650176
"71","1416529_at","Emp1","13730","epithelial membrane protein 1",-0.482573546234232,6.05449585450541,-2.45976846133203,0.0230374051752943,0.199852413424253,-4.59747376799498
"72","1416530_a_at","Pnp","18950","purine-nucleoside phosphorylase",-0.297914966082827,9.45583915636758,-2.23470379424364,0.0368927696552326,0.264914887986523,-5.03072639213514
"73","1416543_at","Nfe2l2","18024","nuclear factor, erythroid derived 2, like 2",-0.39525026371029,8.84776185064428,-3.44174328037686,0.00255304623878496,0.0411618492649386,-2.49519916455566
"74","1416552_at","Dppa5a","434423","developmental pluripotency associated 5A",-0.0176014178377484,5.40616075005697,-0.13340003963487,0.89519750038144,0.972213514324107,-7.35278276035267
"75","1416558_at","Melk","17279","maternal embryonic leucine zipper kinase",-0.15108872277498,4.52322972380152,-1.03502081290225,0.312896001936992,0.68837353672435,-6.81654553776506
"76","1416562_at","Gad1","14415","glutamate decarboxylase 1",-0.164127926545449,9.50783781471685,-0.77359692832918,0.44813151110106,0.774469735264141,-7.05384008501869
"77","1416573_at","Pofut2","80294","protein O-fucosyltransferase 2",-0.0562452410491403,5.53628652238687,-0.382542220442923,0.706055956881001,0.904739129149107,-7.28586772414158
"78","1416575_at","Cdc45","12544","cell division cycle 45",-0.129639650194423,5.51608218075599,-0.95799549404887,0.349395348618232,0.715510994639666,-6.89300393623108
"79","1416596_at","Slc44a4","70129","solute carrier family 44, member 4",0.00186198376877034,5.57509217281263,0.0134698274853982,0.989385152256263,0.999231674055173,-7.36198534023182
"80","1416608_a_at","BC004004","80748","cDNA sequence BC004004",-0.193683751872188,10.6166853549452,-1.44689040739733,0.163273581914269,0.533187041066535,-6.32113022343271
"81","1416612_at","Cyp1b1","13078","cytochrome P450, family 1, subfamily b, polypeptide 1",-0.490906221449202,6.84513789686413,-3.4066878505297,0.00276903873558514,0.0442269831692991,-2.57440460707609
"82","1416625_at","Serping1","12258","serine (or cysteine) peptidase inhibitor, clade G, member 1",-0.688877501687028,8.36529254884591,-4.96019612912664,7.3341888214435e-05,0.00207747989433927,1.0303013524358
"83","1416627_at","Spint1","20732","serine protease inhibitor, Kunitz type 1",-0.233235655111156,6.20676874591725,-1.965559796711,0.0632530941090287,0.345467297005261,-5.51499738797387
"84","1416632_at","Me1","17436","malic enzyme 1, NADP(+)-dependent, cytosolic",-0.0336772550826403,10.0274072083268,-0.24252514599693,0.810819554391625,0.944155251053787,-7.33138135898972
"85","1416661_at","Eif3a","13669","eukaryotic translation initiation factor 3, subunit A",-0.241427059166671,8.29649884535248,-1.12803058846034,0.272531839476243,0.650434347623995,-6.71717847363018
"86","1416670_at","Setdb1","84505","SET domain, bifurcated 1",-0.235185202753968,4.86517164006375,-1.39490717209054,0.178199283206147,0.556356398669178,-6.39129677362708
"87","1416676_at","Kng1","16644","kininogen 1",0.0875750647340201,4.1814149638304,0.597935811291194,0.556530065821627,0.839109077020561,-7.17684660564139
"88","1416681_at","Ube3a","22215","ubiquitin protein ligase E3A",-0.159096241627086,7.07320590887495,-1.06553575771453,0.29920882498485,0.676087988407813,-6.78478466255462
"89","1416687_at","Plod2","26432","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2",0.0585793456044836,6.62761521375835,0.410681388694926,0.68563131533377,0.896237831563723,-7.27429164002361
"90","1416693_at","Foxc2","14234","forkhead box C2",-0.30613319379671,6.43199632777829,-2.17535339861257,0.041649687609348,0.27811594318778,-5.14087794857708
"91","1416698_a_at","Cks1b","54124","CDC28 protein kinase 1b",-0.295338303742276,8.03320767642813,-2.48946512082629,0.0216235593095733,0.193221641005871,-4.53859815468092
"92","1416702_at","Serpini1","20713","serine (or cysteine) peptidase inhibitor, clade I, member 1",-0.148905596739196,9.85759152976029,-0.989914001083766,0.333930379645864,0.702239973931233,-6.86197037744011
"93","1416704_at","Mapk14","26416","mitogen-activated protein kinase 14",0.0526841994408498,6.48953088674224,0.393163053883332,0.698319067418885,0.902239066555621,-7.28159346377817
"94","1416714_at","Irf8","15900","interferon regulatory factor 8",-1.12294900257298,6.56562841591019,-7.11290932028373,6.4459380118587e-07,2.75402701556663e-05,5.82513916227487
"95","1416716_at","Efs","13644","embryonal Fyn-associated substrate",0.288938266750761,7.6795833085781,2.46189840176616,0.0229331933455871,0.199511849826255,-4.59326357585929
"96","1416741_at","Col5a1","12831","collagen, type V, alpha 1",0.189003335943903,5.29951731468934,1.45999057233423,0.159676408152975,0.530198072671228,-6.30311848247068
"97","1416754_at","Prkar1b","19085","protein kinase, cAMP dependent regulatory, type I beta",-0.123830597633889,8.41937898561433,-0.806425841655515,0.42939309591941,0.766448646971106,-7.02754442352509
"98","1416759_at","Mical1","171580","microtubule associated monooxygenase, calponin and LIM domain containing 1",0.118947047655993,5.98012702629408,0.923155293366202,0.366826158672438,0.725665194175766,-6.92581676509855
"99","1416779_at","Cavin2","20324","caveolae associated 2",-0.566757080213523,7.0692834347274,-3.05845932092611,0.00615406892502459,0.081953016567795,-3.34786889754269
"100","1416794_at","Atl2","56298","atlastin GTPase 2",-0.0211918574835801,6.8680083069237,-0.122678348926482,0.903574566757161,0.975495220838906,-7.35421667746831
"101","1416798_a_at","Nme4","56520","NME/NM23 nucleoside diphosphate kinase 4",-0.0489549082599829,6.41219903418352,-0.31725420270635,0.754307635717011,0.923627645039898,-7.3096027273862
"102","1416800_at","Trpm7","58800","transient receptor potential cation channel, subfamily M, member 7",-0.290717865562448,8.13225118915121,-1.8858221561,0.0737875817110996,0.373776950763093,-5.65050529912623
"103","1416805_at","Gask1b","68659","golgi associated kinase 1B",0.114945908591167,6.2286968068551,0.8085003492209,0.428225645513204,0.766448646971106,-7.02584831453126
"104","1416813_at","Tia1","21841","cytotoxic granule-associated RNA binding protein 1",-0.143450593344037,8.67796355909336,-1.12995672280212,0.271738309365023,0.650434347623995,-6.7150407125056
"105","1416818_at","Parva","57342","parvin, alpha",-0.0301731357638362,4.75164361763448,-0.216663425853225,0.830644555633741,0.949398126198017,-7.33757221185266
"106","1416827_at","Tbxas1","21391","thromboxane A synthase 1, platelet",-0.0114581629043871,6.31957204498472,-0.0862729183565771,0.932099192103772,0.982296517557253,-7.35819052061408
"107","1416867_at","Bet1","12068","Bet1 golgi vesicular membrane trafficking protein",-0.210102240941101,7.04155134833744,-1.53442356967895,0.140445294527849,0.504599176625284,-6.19831194754275
"108","1416876_at","Parvg","64099","parvin, gamma",-0.0180262579881569,5.08287985103141,-0.118143115879973,0.90712157056539,0.976899117907344,-7.35478713595833
"109","1416881_at","Mcl1","17210","myeloid cell leukemia sequence 1",-0.448091539268235,7.6072697825709,-3.37117588096118,0.00300609508294382,0.0467363729384397,-2.65442114566955
"110","1416897_at","Parp9","80285","poly (ADP-ribose) polymerase family, member 9",-1.47677792271288,7.16002298749364,-10.3578391419217,1.57828537468106e-09,1.17273465449127e-07,11.9431036512788
"111","1416926_at","Trp53inp1","60599","transformation related protein 53 inducible nuclear protein 1",-0.222047528049179,9.13927833399709,-1.78593748806632,0.089136252113044,0.41809111030153,-5.8146603753185
"112","1416942_at","Erap1","80898","endoplasmic reticulum aminopeptidase 1",-0.50853077201205,5.96987524536954,-3.27049241363168,0.00379147464959577,0.0548521213032193,-2.87999021248818
"113","1416955_at","Slc25a10","27376","solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10",0.169277296185679,6.2144652368741,1.2672726099248,0.219478270826322,0.605306667308527,-6.55448892873785
"114","1416958_at","Nr1d2","353187","nuclear receptor subfamily 1, group D, member 2",-0.287143824632139,11.9932171068125,-2.33608320071593,0.0299034277265695,0.231022246889276,-4.83850500259348
"115","1417009_at","C1ra","50909","complement component 1, r subcomponent A",-0.656940633059392,6.08216184369449,-4.7343487498035,0.000123906613463897,0.00337909152781596,0.503814193745607
"116","1417015_at","Rassf3","192678","Ras association (RalGDS/AF-6) domain family member 3",0.104546732549222,4.82754310439217,0.743347548281376,0.465832682636814,0.785816284868918,-7.07715723206581
"117","1417019_a_at","Cdc6","23834","cell division cycle 6",-0.125769594383684,4.07681571928899,-0.978425872995596,0.339441033513562,0.70735057126304,-6.8732465444607
"118","1417025_at","H2-Eb1","14969","histocompatibility 2, class II antigen E beta",-0.545166417472162,6.67547563042068,-3.94544376946463,0.000787121167055082,0.0161422808939656,-1.33859302430919
"119","1417029_a_at","Trim2","80890","tripartite motif-containing 2",-0.19707632823561,6.91892655290101,-1.33335997451041,0.197261034818478,0.576865004316454,-6.47162707910044
"120","1417030_at","Pacc1","66950","proton activated chloride channel 1",-0.239644978227557,5.52435018362466,-1.73525472741855,0.0979331573000987,0.438135512633164,-5.89547701977997
"121","1417033_at","Ube2g2","22213","ubiquitin-conjugating enzyme E2G 2",-0.139669624134523,6.40114913896509,-1.05292039191037,0.304814402836078,0.679766613023301,-6.7980153391502
"122","1417036_at","Sac3d1","66406","SAC3 domain containing 1",0.135735805367371,3.64883808433069,0.911519041174965,0.372775743483319,0.729609493223729,-6.93652729480575
"123","1417043_at","Lcat","16816","lecithin cholesterol acyltransferase",0.115874250140577,7.96570726942774,0.777737456193024,0.445740918774415,0.773670092933398,-7.05058020661825
"124","1417049_at","Rhd","19746","Rh blood group, D antigen",0.00286453747224247,6.20705076335402,0.0196953404746459,0.984479720275236,0.99672897039553,-7.36187742232869
"125","1417056_at","Psme1","19186","proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)",-0.443787083366134,9.6234881470567,-3.60699713403267,0.00173839233815399,0.0301105997220119,-2.1191864714428
"126","1417065_at","Egr1","13653","early growth response 1",0.435976906930369,12.2861200812197,3.40680902775303,0.00276826207921163,0.0442269831692991,-2.57413118191895
"127","1417079_s_at","Lgals2","107753","lectin, galactose-binding, soluble 2",0.0844821100345037,5.4093740892055,0.543220419203144,0.592924602883925,0.854871889478594,-7.20896159272476
"128","1417081_a_at","Syngr2","20973","synaptogyrin 2",-0.31876384697467,7.65526366309285,-2.70051711240576,0.0136881697815486,0.145902799313929,-4.10993124019673
"129","1417084_at","Eif4ebp2","13688","eukaryotic translation initiation factor 4E binding protein 2",0.121567654835665,6.50220463615449,0.862182331088405,0.398710828001752,0.747965757469808,-6.98054424660141
"130","1417095_a_at","Hspa14","50497","heat shock protein 14",-0.114465758381175,7.27760894725185,-0.950698947014721,0.352998318440483,0.718520820444709,-6.89996794478125
"131","1417101_at","Hspa2","15512","heat shock protein 2",-0.254418924304861,9.05837204391669,-2.17250620977723,0.0418913511854225,0.27811594318778,-5.14611641770529
"132","1417104_at","Emp3","13732","epithelial membrane protein 3",-0.177435923262347,6.35494837337246,-1.45736026480082,0.160393448549459,0.530198072671228,-6.30674549922281
"133","1417110_at","Man1a","17155","mannosidase 1, alpha",-0.0865008641867453,7.64531310441903,-0.636489704812305,0.531606648137399,0.822930943538781,-7.15243374847748
"134","1417123_at","Vav3","57257","vav 3 oncogene",-0.178945665840493,5.59534305848428,-1.21633477296722,0.237884635022205,0.621230696942731,-6.61590230590507
"135","1417141_at","Igtp","16145","interferon gamma induced GTPase",-2.5722974712435,8.4049829454345,-12.4641152506252,6.10045514707504e-11,6.95045189756749e-09,15.236492272339
"136","1417150_at","Slc6a4","15567","solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",-0.0764734954805677,6.3387380153274,-0.536595090197397,0.597410137451226,0.857592707327776,-7.21264754624911
"137","1417153_at","Nacc2","67991","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",0.00129979044542949,6.26327006560872,0.00869371314238909,0.993148824649669,0.999523492419803,-7.36204066930319
"138","1417158_at","Zxdc","80292","ZXD family zinc finger C",0.0599918445596019,7.2768204154413,0.442194220757553,0.663048396912566,0.888320400550115,-7.26036965327097
"139","1417160_s_at","Wfdc18","14038","WAP four-disulfide core domain 18",-0.258947780652406,6.95349446054972,-1.91309464299286,0.0700222694842733,0.364471244310527,-5.60459341534157
"140","1417169_at","Usp2","53376","ubiquitin specific peptidase 2",-0.187657276265094,9.53902329974498,-1.56428920750486,0.133286616462225,0.496891997021542,-6.15509982786457
"141","1417172_at","Ube2l6","56791","ubiquitin-conjugating enzyme E2L 6",-0.51798099923337,4.79740688318976,-3.99813435202149,0.000695531997417453,0.0145550716357522,-1.21614969210616
"142","1417185_at","Ly6a","110454","lymphocyte antigen 6 complex, locus A",-0.891991851454152,10.4161558916594,-7.16526008497454,5.78666253372289e-07,2.49312763112582e-05,5.9349133319386
"143","1417187_at","Ube2k","53323","ubiquitin-conjugating enzyme E2K",-0.11035392351581,5.57309589874181,-0.789356036101263,0.43907463151145,0.770560951202017,-7.0413453516692
"144","1417197_at","Wwc2","52357","WW, C2 and coiled-coil domain containing 2",0.0255096072203438,6.03026571573268,0.174661133654292,0.863085232649075,0.964604144579952,-7.34614687518358
"145","1417200_at","Tmem183a","57439","transmembrane protein 183A",0.199655978610043,8.68061469470457,1.65224824953363,0.113949280501642,0.464033328937187,-6.02408605704764
"146","1417205_at","Kdelr2","66913","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2",-0.122802160941302,7.65066353420213,-0.815562789238348,0.42426610449948,0.764305101113434,-7.02004349444732
"147","1417210_at","Eif2s3y","26908","eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked",-0.222509100876771,8.81422792592702,-1.57674617937796,0.130391757395034,0.490750419696816,-6.13688319836655
"148","1417213_a_at","Rbm6","19654","RNA binding motif protein 6",-0.0421501346649462,8.05284746454303,-0.307233609041433,0.761811609112023,0.925108507796623,-7.31285778814219
"149","1417222_a_at","Tmem123","71929","transmembrane protein 123",-0.195548562240235,8.08266327572424,-1.41633654668543,0.171918803233878,0.547130790924949,-6.36262595452321
"150","1417229_at","Capn1","12333","calpain 1",0.00981359582985952,5.47326452151984,0.0703214687377793,0.944629563864839,0.986682838059297,-7.3594957442433
"151","1417239_at","Cetn3","12626","centrin 3",-0.318256832481609,9.96639502454159,-2.57514438577509,0.0179863776209908,0.17213693656095,-4.36667729247905
"152","1417240_at","Zyx","22793","zyxin",-0.0851593448816734,7.29177011660314,-0.649984342842622,0.523028704492266,0.814931940598697,-7.14354255952234
"153","1417244_a_at","Irf7","54123","interferon regulatory factor 7",-1.76648063475559,7.08247145782807,-11.9386318471746,1.31820056279052e-10,1.32517927165235e-08,14.4585422681644
"154","1417256_at","Mmp13","17386","matrix metallopeptidase 13",-0.264834343474496,3.66048866755221,-2.06622244122051,0.0518751257014164,0.310380522312331,-5.33855820647443
"155","1417262_at","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-0.685837718215801,7.88952349880879,-3.51739655913034,0.00214175410779727,0.0355364832060732,-2.32357312965297
"156","1417266_at","Ccl6","20305","chemokine (C-C motif) ligand 6",-0.320010272333766,6.27328306403462,-2.12413527765067,0.0461964810182834,0.292561376916803,-5.23445720325845
"157","1417273_at","Pdk4","27273","pyruvate dehydrogenase kinase, isoenzyme 4",-0.570192900982587,7.30530701692251,-3.75179392969929,0.00123938838784804,0.0235346083870255,-1.78667879870356
"158","1417278_a_at","Nkd1","93960","naked cuticle 1",0.0210678255228007,6.34903932611749,0.148484723668641,0.883433025383927,0.96840494496899,-7.35056241675634
"159","1417279_at","Itpr1","16438","inositol 1,4,5-trisphosphate receptor 1",-0.144897023042137,10.764794578019,-0.89674868592476,0.380419888057022,0.736282659897452,-6.94994230377397
"160","1417289_at","Plekha2","83436","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2",-0.015003625336762,5.49239514053863,-0.100462628758173,0.920967813318055,0.979017619506878,-7.35680614622242
"161","1417292_at","Ifi47","15953","interferon gamma inducible protein 47",-2.63456018927068,7.72869380384373,-12.742905311346,4.09518019002049e-11,4.88278810098489e-09,15.6382932041118
"162","1417312_at","Dkk3","50781","dickkopf WNT signaling pathway inhibitor 3",-0.225760976101736,9.78723208478376,-1.68304348602133,0.107765045811266,0.452788402822216,-5.97692498260594
